Date,Open,High,Low,Close,Adj Close,Volume
2021-11-08,51.540000915527344,51.95000076293945,51.369998931884766,51.650001525878906,51.650001525878906,1838700
2021-11-09,51.529998779296875,51.88999938964844,50.95000076293945,51.16999816894531,51.16999816894531,1830300
2021-11-10,49.880001068115234,50.40999984741211,49.2599983215332,49.470001220703125,49.470001220703125,2167400
2021-11-11,50.63999938964844,50.81999969482422,50.220001220703125,50.5099983215332,50.5099983215332,1488600
2021-11-12,50.95000076293945,51.439998626708984,50.54999923706055,51.22999954223633,51.22999954223633,1873600
2021-11-15,51.349998474121094,51.38999938964844,50.84000015258789,51.08000183105469,51.08000183105469,1034000
2021-11-16,50.720001220703125,51.470001220703125,50.619998931884766,51.45000076293945,51.45000076293945,1388200
2021-11-17,51.68000030517578,51.86000061035156,51.38999938964844,51.5099983215332,51.5099983215332,1397500
2021-11-18,51.91999816894531,52.130001068115234,51.540000915527344,52.130001068115234,52.130001068115234,1689800
2021-11-19,51.63999938964844,52.0,51.369998931884766,51.66999816894531,51.66999816894531,1934700
2021-11-22,51.720001220703125,52.150001525878906,50.63999938964844,50.689998626708984,50.689998626708984,1967500
2021-11-23,50.11000061035156,50.560001373291016,49.36000061035156,49.84000015258789,49.84000015258789,2505700
2021-11-24,48.220001220703125,49.380001068115234,47.9900016784668,49.369998931884766,49.369998931884766,2179800
2021-11-26,47.5099983215332,48.18000030517578,47.220001220703125,47.54999923706055,47.54999923706055,2099600
2021-11-29,48.20000076293945,49.220001220703125,48.13999938964844,49.15999984741211,49.15999984741211,2920500
2021-11-30,49.11000061035156,49.689998626708984,48.18000030517578,48.540000915527344,48.540000915527344,2121900
2021-12-01,50.369998931884766,51.15999984741211,49.41999816894531,49.47999954223633,49.47999954223633,2702000
